imdb_title_id,weighted_average_vote,total_votes,mean_vote,median_vote,votes_10,votes_9,votes_8,votes_7,votes_6,votes_5,votes_4,votes_3,votes_2,votes_1,allgenders_0age_avg_vote,allgenders_0age_votes,allgenders_18age_avg_vote,allgenders_18age_votes,allgenders_30age_avg_vote,allgenders_30age_votes,allgenders_45age_avg_vote,allgenders_45age_votes,males_allages_avg_vote,males_allages_votes,males_0age_avg_vote,males_0age_votes,males_18age_avg_vote,males_18age_votes,males_30age_avg_vote,males_30age_votes,males_45age_avg_vote,males_45age_votes,females_allages_avg_vote,females_allages_votes,females_0age_avg_vote,females_0age_votes,females_18age_avg_vote,females_18age_votes,females_30age_avg_vote,females_30age_votes,females_45age_avg_vote,females_45age_votes,top1000_voters_rating,top1000_voters_votes,us_voters_rating,us_voters_votes,non_us_voters_rating,non_us_voters_votes
tt7205778,7.6,544,7.9,8.0,116,104,137,98,41,17,5,7,3,16,,,7.8,115.0,7.5,233.0,7.4,67.0,7.5,341.0,,,7.7,82.0,7.5,183.0,7.3,53.0,7.7,98.0,,,8.2,28.0,7.3,45.0,7.5,13.0,4.3,6.0,7.7,23.0,7.5,288.0
tt7205938,5.7,431,5.7,6.0,9,7,30,87,142,78,24,27,11,16,6.5,2.0,5.8,81.0,5.6,160.0,5.8,33.0,5.6,207.0,6.0,1.0,6.0,34.0,5.5,125.0,5.7,28.0,5.9,85.0,7.0,1.0,5.7,39.0,6.3,32.0,5.8,5.0,4.8,12.0,5.5,15.0,5.7,223.0
tt7205942,7.3,1359,7.4,8.0,99,186,408,369,166,64,26,8,13,20,9.0,1.0,7.2,146.0,7.3,545.0,7.3,253.0,7.3,867.0,9.0,1.0,7.2,116.0,7.3,474.0,7.2,213.0,7.5,126.0,,,7.3,26.0,7.3,58.0,7.7,33.0,5.9,32.0,6.6,32.0,7.3,806.0
tt7206474,6.4,145,6.4,7.0,9,5,21,47,35,13,1,2,1,11,,,6.1,14.0,6.5,62.0,6.5,28.0,6.6,95.0,,,6.4,10.0,6.6,55.0,6.6,26.0,5.2,12.0,,,5.3,3.0,5.7,7.0,4.0,2.0,6.0,5.0,7.0,3.0,6.5,91.0
tt7207156,5.7,202,6.1,7.0,33,11,20,38,24,24,14,7,9,22,,,6.0,47.0,5.5,67.0,5.4,16.0,5.5,142.0,,,6.0,42.0,5.5,67.0,5.0,14.0,6.8,6.0,,,7.2,4.0,,,7.5,2.0,5.0,5.0,5.7,21.0,5.6,77.0
tt7207398,3.6,391,3.8,2.0,37,23,32,16,13,15,10,27,33,185,,,2.3,23.0,3.6,60.0,2.4,67.0,2.9,150.0,,,2.1,19.0,3.5,52.0,2.5,60.0,2.9,17.0,,,8.0,3.0,4.2,8.0,1.0,5.0,4.0,21.0,3.4,55.0,2.4,76.0
tt7207478,4.3,180,5.2,5.0,30,5,3,20,18,27,19,21,10,27,,,4.9,39.0,4.1,56.0,3.6,22.0,3.8,61.0,,,3.7,10.0,3.9,30.0,3.5,16.0,4.8,69.0,,,5.5,29.0,4.4,24.0,5.1,5.0,3.3,9.0,5.1,41.0,3.9,60.0
tt7208564,5.3,4154,5.5,6.0,241,106,267,578,938,903,469,291,145,216,5.7,5.0,5.5,566.0,5.3,1706.0,5.2,700.0,5.2,2717.0,8.0,2.0,5.5,459.0,5.2,1445.0,5.1,599.0,5.6,454.0,7.5,2.0,5.5,98.0,5.6,227.0,5.7,93.0,4.8,126.0,5.6,987.0,5.1,1547.0
tt7208648,4.7,339,5.3,5.0,46,7,20,29,52,55,40,23,20,47,6.0,1.0,4.8,95.0,4.4,81.0,5.2,6.0,4.6,210.0,6.0,1.0,4.8,92.0,4.4,79.0,5.2,6.0,6.6,6.0,,,6.0,3.0,2.0,1.0,,,5.6,5.0,4.2,28.0,4.8,114.0
tt7209350,4.7,737,4.7,4.0,124,15,27,48,76,76,58,50,60,203,5.0,2.0,5.0,106.0,4.5,356.0,4.4,115.0,4.7,355.0,5.0,1.0,5.3,58.0,4.7,170.0,4.3,100.0,4.2,247.0,5.0,1.0,4.5,46.0,3.7,178.0,6.8,12.0,4.9,40.0,3.2,200.0,4.9,330.0
tt7209472,8.9,880,8.7,9.0,167,628,14,18,8,7,2,2,4,30,,,6.8,12.0,4.7,25.0,5.6,18.0,5.1,55.0,,,6.3,9.0,4.6,24.0,5.5,17.0,7.8,6.0,,,8.7,3.0,,,7.0,1.0,5.2,6.0,5.3,17.0,9.1,463.0
tt7209510,7.0,3418,7.5,8.0,260,690,970,798,309,248,20,18,24,81,9.0,2.0,6.8,71.0,6.6,519.0,5.6,112.0,5.9,529.0,9.0,1.0,6.2,46.0,6.1,369.0,5.0,84.0,7.9,207.0,9.0,1.0,8.7,24.0,8.0,147.0,7.8,28.0,5.8,39.0,6.7,151.0,6.7,1245.0
tt7210252,6.6,323,6.0,7.0,18,8,64,85,53,21,14,11,12,37,8.0,1.0,6.8,40.0,6.7,120.0,6.4,41.0,6.7,157.0,8.0,1.0,6.8,23.0,6.7,93.0,6.5,31.0,6.7,54.0,,,6.9,16.0,6.7,25.0,6.5,9.0,5.2,8.0,6.0,27.0,6.7,155.0
tt7210264,6.0,132,5.2,6.0,3,1,10,30,31,18,6,10,5,18,,,5.9,15.0,6.2,41.0,6.0,21.0,6.2,68.0,,,5.7,12.0,6.3,33.0,6.3,16.0,6.1,14.0,,,7.0,3.0,5.9,7.0,6.0,3.0,7.0,4.0,4.8,4.0,6.3,61.0
tt7210426,7.0,983,7.1,7.0,69,108,212,294,167,78,30,8,7,10,8.5,2.0,7.3,165.0,7.0,297.0,7.0,213.0,7.0,544.0,10.0,1.0,7.2,99.0,7.0,232.0,7.0,182.0,7.2,153.0,7.0,1.0,7.3,57.0,7.2,52.0,7.4,27.0,6.6,20.0,6.8,28.0,7.0,560.0
tt7212726,5.9,15100,5.9,6.0,4225,583,1050,1620,1466,1007,570,447,561,3571,6.7,28.0,5.6,3667.0,5.8,2876.0,5.9,259.0,5.6,7531.0,6.2,19.0,5.5,3239.0,5.7,2456.0,5.5,190.0,6.9,868.0,8.0,4.0,6.7,272.0,7.0,357.0,7.8,59.0,3.9,35.0,6.1,1297.0,6.1,4211.0
tt7213362,7.6,548,7.9,10.0,323,49,5,4,10,62,23,22,20,30,,,6.1,8.0,1.0,2.0,,,3.8,18.0,,,4.7,6.0,1.0,2.0,,,9.0,1.0,,,9.0,1.0,,,,,1.0,2.0,7.0,1.0,1.0,4.0
tt7213936,7.4,4306,7.5,8.0,452,610,1343,1169,398,150,50,32,27,75,7.1,6.0,7.7,845.0,7.4,1476.0,7.3,673.0,7.3,2287.0,8.2,4.0,7.5,511.0,7.3,1055.0,7.3,552.0,7.7,906.0,8.5,2.0,7.9,311.0,7.6,390.0,7.4,104.0,6.2,71.0,7.4,251.0,7.4,2186.0
tt7214028,5.3,185,6.2,6.0,44,12,10,14,17,28,27,17,6,10,,,5.7,17.0,6.3,36.0,2.3,26.0,3.7,23.0,,,3.6,5.0,5.0,7.0,1.7,9.0,6.0,69.0,,,6.6,12.0,7.0,29.0,3.2,17.0,3.0,11.0,5.2,28.0,4.2,30.0
tt7214470,4.1,1159,4.5,4.0,55,21,41,95,149,177,218,152,88,163,4.0,1.0,3.7,179.0,4.3,429.0,4.1,172.0,4.1,667.0,,,3.6,128.0,4.3,326.0,4.2,153.0,4.1,158.0,4.0,1.0,4.0,39.0,4.0,91.0,4.3,13.0,3.7,31.0,4.8,54.0,4.1,570.0
tt7215548,6.9,298,7.2,7.0,37,32,68,79,32,20,13,8,3,6,,,7.0,75.0,6.9,102.0,6.9,38.0,6.9,190.0,,,6.8,61.0,6.9,82.0,7.1,30.0,7.0,43.0,,,7.3,11.0,6.7,19.0,7.0,7.0,6.1,14.0,7.0,23.0,7.0,162.0
tt7216068,5.2,560,5.8,6.0,68,32,40,71,95,82,61,44,26,41,6.0,2.0,5.0,101.0,5.0,163.0,5.2,95.0,4.8,225.0,6.0,1.0,5.1,41.0,4.6,96.0,5.0,71.0,5.5,175.0,6.0,1.0,4.9,57.0,5.7,64.0,6.0,24.0,4.7,48.0,5.2,77.0,4.9,215.0
tt7216256,6.2,611,6.9,7.0,115,42,117,115,91,44,21,10,5,51,,,6.9,130.0,6.6,152.0,6.5,131.0,6.6,338.0,,,6.9,85.0,6.5,116.0,6.4,111.0,6.9,96.0,,,6.6,39.0,6.8,32.0,6.8,18.0,4.7,20.0,5.8,62.0,6.8,288.0
tt7216918,5.3,422,5.3,5.0,13,11,26,63,96,94,41,28,20,30,2.8,5.0,4.8,48.0,5.1,115.0,5.5,136.0,5.3,243.0,3.0,2.0,4.7,27.0,5.2,86.0,5.5,117.0,4.8,63.0,2.3,3.0,4.8,16.0,4.6,24.0,5.9,14.0,5.5,39.0,4.1,34.0,5.4,235.0
tt7217028,5.5,709,5.6,6.0,11,21,29,125,212,165,69,39,19,19,,,5.3,60.0,5.5,270.0,5.4,173.0,5.5,426.0,,,5.1,36.0,5.5,207.0,5.4,151.0,5.5,99.0,,,5.4,23.0,5.4,54.0,5.9,15.0,5.2,10.0,5.4,12.0,5.5,414.0
tt7217128,5.7,231,5.9,6.0,15,3,19,44,58,43,25,12,5,7,,,4.7,13.0,5.8,80.0,5.7,77.0,5.7,149.0,,,5.0,7.0,5.6,63.0,5.8,72.0,5.5,24.0,,,2.1,5.0,5.7,11.0,5.7,3.0,5.4,7.0,4.4,6.0,5.7,145.0
tt7217290,5.1,123,5.5,6.0,11,5,8,17,22,21,12,8,7,12,,,3.3,14.0,5.3,39.0,4.8,27.0,4.8,66.0,,,2.7,8.0,5.0,27.0,5.0,25.0,5.8,19.0,,,5.1,6.0,6.1,10.0,5.0,1.0,1.0,1.0,4.9,7.0,4.9,66.0
tt7217298,5.1,110,5.4,5.0,12,4,9,9,15,20,18,2,9,12,,,5.2,20.0,5.3,32.0,4.6,15.0,5.2,69.0,,,5.3,17.0,5.4,31.0,5.0,14.0,4.9,5.0,,,4.5,2.0,4.0,1.0,,,4.6,5.0,6.0,8.0,5.1,52.0
tt7217362,6.8,181,7.1,8.0,22,17,52,32,24,14,7,3,6,4,,,5.6,8.0,7.3,44.0,6.4,68.0,6.8,123.0,,,5.5,6.0,7.2,38.0,6.4,67.0,7.5,9.0,,,4.0,2.0,7.9,6.0,,,6.2,5.0,6.6,80.0,6.9,33.0
tt7217826,4.2,213,4.5,4.0,18,4,13,8,25,34,35,13,19,44,4.0,1.0,4.1,48.0,4.4,65.0,4.1,18.0,4.1,107.0,,,3.9,27.0,4.3,51.0,3.8,16.0,5.1,35.0,4.0,1.0,4.8,17.0,5.1,11.0,8.0,2.0,1.0,2.0,4.3,3.0,4.3,97.0
tt7217962,6.0,197,6.0,6.0,6,6,17,48,53,42,11,7,3,4,,,5.9,15.0,6.0,60.0,6.0,76.0,5.9,134.0,,,5.9,12.0,6.0,50.0,5.9,64.0,6.1,22.0,,,7.3,3.0,6.0,8.0,6.3,11.0,6.0,7.0,7.5,2.0,5.9,138.0
tt7218334,6.3,311,6.4,7.0,26,24,43,73,62,36,9,15,7,16,,,7.0,29.0,6.2,122.0,6.3,79.0,6.3,220.0,,,6.9,22.0,6.2,112.0,6.3,72.0,6.3,19.0,,,5.9,6.0,6.7,7.0,5.9,5.0,4.7,15.0,5.0,11.0,6.4,204.0
tt7218518,7.9,20084,8.1,8.0,5492,3831,5144,3215,1042,388,162,126,105,579,8.4,33.0,8.0,5460.0,7.7,4840.0,7.6,578.0,7.9,11385.0,8.3,22.0,8.0,4784.0,7.7,4153.0,7.6,458.0,7.9,1591.0,8.2,4.0,8.0,571.0,7.7,613.0,7.7,111.0,5.7,71.0,7.9,1600.0,7.8,6361.0
tt7218564,5.3,161,5.9,6.0,25,7,9,22,26,26,16,9,8,13,,,4.7,20.0,5.6,53.0,5.3,36.0,5.1,79.0,,,4.1,13.0,5.4,34.0,5.5,27.0,6.1,41.0,,,6.1,7.0,6.1,19.0,5.5,8.0,4.2,15.0,5.4,26.0,5.2,65.0
tt7218732,4.9,3830,5.3,5.0,459,81,169,436,643,667,399,312,226,438,5.4,5.0,5.0,958.0,4.8,1343.0,4.8,152.0,4.8,2346.0,4.0,1.0,4.9,787.0,4.8,1150.0,4.8,129.0,5.3,407.0,6.0,2.0,5.3,152.0,5.2,165.0,4.7,21.0,4.0,13.0,4.2,54.0,4.9,1872.0
tt7219324,6.5,1375,6.6,7.0,58,73,234,426,328,133,72,18,16,17,6.5,4.0,6.5,138.0,6.4,384.0,6.6,496.0,6.5,857.0,6.7,3.0,6.5,90.0,6.4,305.0,6.6,420.0,6.6,187.0,6.0,1.0,6.5,41.0,6.7,66.0,6.6,60.0,6.1,42.0,6.7,76.0,6.5,820.0
tt7220118,4.8,110,5.4,5.0,17,2,2,9,19,18,17,12,7,7,,,5.3,12.0,5.0,30.0,4.6,40.0,4.8,73.0,,,5.2,11.0,5.1,23.0,4.5,36.0,5.4,12.0,,,6.0,1.0,4.6,6.0,7.8,4.0,2.8,10.0,5.3,12.0,4.7,56.0
tt7220640,6.7,304,6.8,7.0,29,23,53,83,58,30,10,9,3,6,,,7.0,34.0,6.6,132.0,6.4,52.0,6.4,175.0,,,6.8,20.0,6.4,105.0,6.3,40.0,7.3,53.0,,,7.1,14.0,7.3,27.0,7.3,9.0,5.6,11.0,6.0,9.0,6.6,172.0
tt7220696,6.8,732,6.8,7.0,33,59,166,208,148,71,19,9,4,15,7.0,2.0,6.8,67.0,6.7,312.0,6.8,162.0,6.7,494.0,7.0,2.0,6.8,54.0,6.7,270.0,6.8,145.0,6.7,72.0,,,6.6,13.0,6.6,39.0,7.0,15.0,6.5,22.0,6.5,23.0,6.7,462.0
tt7221072,3.6,254,4.5,4.0,37,6,5,11,24,23,39,28,27,54,6.0,1.0,3.3,22.0,3.6,91.0,3.4,73.0,3.3,159.0,,,2.7,13.0,3.4,76.0,3.4,59.0,4.3,40.0,6.0,1.0,4.8,9.0,4.7,14.0,3.9,13.0,3.0,20.0,4.2,62.0,3.3,93.0
tt7221634,7.3,1576,7.6,8.0,249,207,410,413,176,60,18,8,10,25,10.0,1.0,7.3,440.0,7.0,424.0,6.5,21.0,7.2,1003.0,10.0,1.0,7.3,419.0,7.0,407.0,6.5,19.0,7.2,38.0,,,7.0,11.0,7.2,14.0,6.5,2.0,4.9,8.0,7.3,105.0,7.1,560.0
tt7221896,1.0,37592,2.0,1.0,3986,58,56,82,70,138,68,156,234,32744,3.1,254.0,1.1,12678.0,1.0,5474.0,1.6,752.0,1.0,24960.0,3.2,232.0,1.1,11698.0,1.0,5058.0,1.5,681.0,1.2,1765.0,1.7,18.0,1.2,865.0,1.2,301.0,3.3,64.0,1.9,25.0,1.1,378.0,1.1,14689.0
tt7221950,4.3,127,4.8,5.0,7,3,4,13,22,23,16,13,12,14,,,4.2,33.0,4.2,40.0,4.5,2.0,4.2,87.0,,,4.2,33.0,4.2,39.0,1.0,1.0,7.0,2.0,,,,,6.0,1.0,8.0,1.0,2.0,1.0,4.7,8.0,4.1,52.0
tt7222228,2.9,214,3.5,3.0,15,3,2,5,8,23,31,36,26,65,7.0,1.0,2.5,15.0,3.1,70.0,3.0,67.0,2.9,137.0,,,2.0,11.0,3.1,60.0,3.0,57.0,3.6,22.0,7.0,1.0,3.7,3.0,3.7,7.0,3.3,10.0,2.8,16.0,3.8,40.0,2.7,79.0
tt7222290,6.6,104,6.4,7.0,8,3,15,34,22,8,2,1,4,7,,,6.8,17.0,6.3,32.0,6.7,18.0,6.6,55.0,,,7.2,10.0,6.3,27.0,7.1,15.0,6.0,9.0,,,4.9,5.0,6.3,3.0,8.0,1.0,4.5,2.0,6.2,11.0,6.6,47.0
tt7222296,5.4,150,5.2,6.0,7,3,7,27,42,20,9,8,6,21,7.0,1.0,6.2,23.0,5.1,47.0,4.4,21.0,5.3,63.0,7.0,1.0,6.1,12.0,5.1,33.0,4.5,15.0,5.4,31.0,,,6.3,10.0,5.1,13.0,3.8,4.0,5.0,7.0,5.5,12.0,5.1,66.0
tt7222304,6.0,244,6.5,8.0,24,3,105,23,34,6,5,6,6,32,,,6.2,14.0,6.8,168.0,3.9,22.0,4.4,100.0,,,6.5,7.0,5.1,67.0,2.7,16.0,7.9,115.0,,,6.0,7.0,8.0,100.0,8.0,6.0,3.9,20.0,7.1,91.0,6.2,106.0
tt7222552,6.3,444,6.3,7.0,17,10,59,140,119,47,16,11,8,17,,,6.5,41.0,6.4,167.0,6.2,111.0,6.4,298.0,,,6.3,32.0,6.4,147.0,6.3,102.0,5.8,31.0,,,7.0,6.0,5.6,15.0,5.9,6.0,5.6,16.0,6.0,20.0,6.3,235.0
tt7222598,7.2,248,8.1,10.0,131,23,24,18,9,13,5,3,2,20,9.0,1.0,6.6,62.0,7.7,18.0,7.0,1.0,7.4,118.0,,,6.8,56.0,7.7,17.0,7.0,1.0,5.5,9.0,9.0,1.0,5.2,4.0,8.0,1.0,,,3.0,3.0,8.1,25.0,6.5,45.0
tt7222976,8.0,654,8.2,8.0,173,139,185,84,29,18,6,2,2,16,8.0,1.0,8.3,151.0,7.8,147.0,5.3,8.0,8.0,358.0,8.0,1.0,8.3,136.0,7.8,142.0,5.3,8.0,8.3,17.0,,,7.6,5.0,8.8,4.0,,,6.2,12.0,8.4,32.0,7.9,188.0
tt7223050,5.5,534,5.7,6.0,30,12,37,79,129,132,52,19,21,23,5.0,1.0,5.3,63.0,5.6,231.0,5.5,111.0,5.5,396.0,5.0,1.0,5.3,56.0,5.6,215.0,5.5,98.0,5.0,28.0,,,4.7,6.0,5.3,11.0,4.5,10.0,5.1,23.0,5.4,56.0,5.5,301.0
tt7224496,6.5,449,6.6,7.0,31,31,79,124,83,38,27,13,10,13,6.5,4.0,6.7,92.0,6.7,157.0,6.3,97.0,6.5,299.0,6.7,3.0,6.6,71.0,6.6,134.0,6.2,81.0,6.8,59.0,6.0,1.0,6.4,17.0,7.0,22.0,7.0,15.0,5.9,28.0,6.5,54.0,6.6,253.0
tt7224520,5.1,477,5.2,5.0,17,7,27,57,112,96,79,32,22,28,5.3,3.0,5.4,47.0,4.9,167.0,5.0,139.0,4.9,317.0,6.0,1.0,5.3,32.0,4.8,139.0,4.9,126.0,5.4,55.0,5.0,2.0,5.9,14.0,5.5,22.0,5.2,12.0,5.6,47.0,5.0,73.0,5.1,227.0
tt7225386,7.2,2862,7.3,7.0,148,300,836,996,385,109,48,21,4,15,4.5,5.0,7.1,269.0,7.2,1140.0,7.3,442.0,7.2,1791.0,6.0,3.0,7.1,214.0,7.2,995.0,7.2,399.0,7.3,204.0,4.5,2.0,7.2,41.0,7.3,114.0,7.6,35.0,6.0,55.0,6.9,62.0,7.2,1572.0
tt7225434,3.9,183,6.4,8.0,20,45,32,9,7,17,14,8,7,24,,,3.3,16.0,3.4,26.0,1.0,1.0,3.3,49.0,,,3.2,15.0,3.3,23.0,1.0,1.0,8.0,3.0,,,,,7.0,2.0,,,1.5,2.0,1.5,6.0,3.4,24.0
tt7227100,6.2,168,7.3,9.0,76,9,9,18,17,7,3,2,5,22,,,5.6,39.0,5.5,30.0,5.8,20.0,5.2,47.0,,,5.8,12.0,4.6,13.0,5.5,13.0,6.5,52.0,,,4.6,22.0,7.0,14.0,8.9,6.0,5.0,2.0,3.6,9.0,5.7,62.0
tt7227412,6.0,106,6.8,7.0,26,13,8,10,16,11,8,3,3,8,,,6.5,11.0,5.6,31.0,6.4,29.0,6.3,49.0,,,6.6,8.0,5.9,16.0,6.5,21.0,5.3,28.0,,,5.3,3.0,5.1,15.0,5.7,8.0,6.0,4.0,6.3,51.0,5.6,11.0
tt7227742,6.1,371,7.2,8.0,107,34,51,71,36,17,9,6,6,34,,,5.5,32.0,5.6,106.0,6.1,57.0,5.6,140.0,,,4.7,17.0,5.4,65.0,5.6,35.0,7.0,97.0,,,6.3,12.0,6.2,39.0,7.7,21.0,4.8,6.0,6.5,113.0,3.8,30.0
tt7228072,4.4,245,5.4,5.0,50,9,15,11,23,35,28,20,15,39,,,4.7,48.0,4.0,77.0,3.8,13.0,4.2,152.0,,,4.8,46.0,3.9,75.0,3.8,13.0,5.3,6.0,,,5.5,2.0,5.0,2.0,,,6.3,6.0,3.9,17.0,4.2,85.0
tt7228134,5.3,518,5.6,6.0,39,21,45,67,124,80,48,33,18,43,5.0,1.0,5.3,108.0,5.2,165.0,7.3,7.0,5.3,261.0,5.0,1.0,5.4,86.0,5.2,140.0,7.3,7.0,4.8,58.0,,,4.6,19.0,5.0,25.0,,,5.6,8.0,4.8,28.0,5.3,200.0
tt7229666,6.1,321,6.9,8.0,133,22,16,18,25,27,8,10,9,53,7.3,7.0,6.0,87.0,5.9,50.0,5.0,3.0,5.9,164.0,9.0,2.0,5.7,67.0,5.6,36.0,5.0,3.0,6.6,15.0,,,7.5,7.0,7.1,5.0,,,,,6.7,57.0,5.5,41.0
tt7229730,5.3,197,6.0,6.0,24,10,22,36,29,27,15,9,9,16,,,4.7,15.0,5.3,55.0,4.7,42.0,4.9,50.0,,,4.5,5.0,5.5,24.0,4.3,19.0,5.1,72.0,,,4.8,10.0,5.1,30.0,5.4,22.0,4.1,7.0,5.6,39.0,4.5,50.0
tt7230148,5.8,304,6.1,6.0,26,8,38,59,67,49,18,13,8,18,7.0,1.0,6.2,42.0,5.9,122.0,5.8,75.0,5.9,219.0,7.0,1.0,6.2,34.0,5.9,105.0,5.8,67.0,5.6,33.0,,,6.1,7.0,6.2,17.0,3.8,6.0,4.6,14.0,6.0,25.0,5.8,184.0
tt7230476,6.6,139,6.8,7.0,12,8,23,39,35,10,7,4,0,1,,,6.5,28.0,6.6,56.0,6.7,27.0,6.6,95.0,,,6.4,21.0,6.6,48.0,6.6,22.0,7.1,18.0,,,6.8,5.0,6.8,7.0,7.4,5.0,7.0,4.0,6.7,7.0,6.5,83.0
tt7231194,8.3,2133,8.4,9.0,611,550,560,224,78,30,13,12,5,50,8.6,6.0,8.6,643.0,8.0,541.0,6.9,33.0,8.3,1362.0,8.6,6.0,8.6,615.0,8.0,509.0,6.8,29.0,7.9,51.0,,,8.2,12.0,7.9,25.0,7.2,4.0,5.1,12.0,8.2,151.0,8.2,774.0
tt7231342,6.8,2496,6.8,7.0,132,194,593,768,420,161,59,57,56,56,3.9,5.0,6.8,230.0,6.8,836.0,6.7,768.0,6.8,1699.0,3.3,3.0,6.8,171.0,6.8,724.0,6.8,686.0,6.4,221.0,6.0,2.0,6.6,51.0,6.2,91.0,6.3,64.0,6.2,78.0,6.2,144.0,6.7,1471.0
tt7231546,7.0,1906,7.6,8.0,616,198,286,289,207,104,49,28,17,112,9.4,9.0,6.9,550.0,6.4,235.0,5.3,22.0,6.7,1041.0,9.5,8.0,6.9,519.0,6.3,221.0,5.2,19.0,7.8,39.0,,,8.5,10.0,7.6,9.0,7.3,3.0,4.2,6.0,7.1,175.0,6.5,464.0
tt7231560,5.8,560,5.8,6.0,18,9,35,139,186,82,30,12,19,30,4.0,1.0,5.4,72.0,5.9,233.0,4.9,52.0,6.0,333.0,,,5.7,59.0,6.1,201.0,5.3,41.0,3.9,46.0,4.0,1.0,2.9,7.0,4.3,27.0,3.1,9.0,4.5,6.0,2.1,28.0,6.0,286.0
tt7231572,6.1,1842,6.5,7.0,325,141,208,295,310,204,119,62,68,110,6.0,3.0,6.1,367.0,5.8,485.0,6.3,274.0,6.0,376.0,,,6.2,84.0,5.6,138.0,6.1,116.0,6.1,905.0,6.0,3.0,6.0,274.0,5.9,342.0,6.6,151.0,4.6,25.0,6.2,383.0,5.8,504.0
tt7232126,6.3,190,6.6,7.0,18,16,20,49,44,21,8,5,1,8,,,5.9,24.0,6.4,62.0,6.5,45.0,6.2,88.0,,,5.6,13.0,6.3,40.0,6.2,34.0,6.8,41.0,,,6.2,11.0,6.9,19.0,7.4,10.0,6.2,12.0,6.6,16.0,6.3,96.0
tt7232438,6.0,854,6.2,6.0,59,36,99,174,221,133,61,34,14,23,7.5,2.0,6.2,193.0,5.9,314.0,5.4,76.0,6.0,480.0,8.0,1.0,6.3,136.0,5.9,241.0,5.4,61.0,5.9,161.0,,,6.1,54.0,5.9,70.0,4.9,12.0,5.3,25.0,5.7,86.0,5.9,386.0
tt7232860,4.7,118,5.1,5.0,7,1,3,8,26,32,20,9,6,6,,,4.9,20.0,5.1,41.0,5.0,4.0,4.7,54.0,,,4.4,12.0,4.9,32.0,4.0,3.0,5.8,18.0,,,5.5,7.0,6.1,8.0,8.0,1.0,3.7,3.0,4.9,12.0,4.9,53.0
tt7233012,5.5,157,5.6,6.0,6,3,15,28,35,31,17,6,8,8,,,5.5,18.0,5.5,63.0,6.0,24.0,5.5,94.0,,,5.4,15.0,5.4,53.0,5.7,20.0,6.2,18.0,,,5.7,3.0,5.9,9.0,7.5,4.0,3.2,4.0,6.8,4.0,5.7,87.0
tt7233726,6.6,925,6.6,7.0,48,42,155,317,199,73,31,11,3,46,7.7,3.0,6.5,137.0,6.7,350.0,6.4,135.0,6.6,550.0,8.5,2.0,6.6,100.0,6.7,282.0,6.5,124.0,6.6,111.0,6.0,1.0,6.2,33.0,6.8,58.0,6.3,11.0,5.7,20.0,6.7,101.0,6.6,442.0
tt7233828,8.2,1141,9.0,10.0,957,14,21,12,11,11,12,13,15,75,,,4.9,24.0,6.0,124.0,3.0,50.0,4.3,156.0,,,3.0,9.0,5.4,93.0,2.8,37.0,7.0,62.0,,,7.0,15.0,8.7,27.0,4.2,13.0,4.6,17.0,6.4,91.0,9.0,670.0
tt7235038,3.6,974,5.0,4.0,236,17,22,33,49,89,125,114,95,194,5.0,1.0,3.0,64.0,3.5,239.0,3.5,217.0,3.4,436.0,,,3.0,42.0,3.5,181.0,3.5,170.0,3.2,127.0,5.0,1.0,3.0,17.0,3.2,46.0,3.5,42.0,3.3,39.0,3.6,190.0,3.3,233.0
tt7236034,7.9,5104,8.1,8.0,1084,1070,1414,895,322,136,72,28,22,61,8.5,40.0,8.1,1437.0,7.5,870.0,7.7,191.0,7.9,2434.0,8.5,29.0,8.1,1098.0,7.6,737.0,7.6,165.0,7.6,451.0,8.5,6.0,7.8,237.0,7.1,112.0,8.0,22.0,6.5,43.0,7.6,327.0,7.8,1650.0
tt7236054,4.0,135,5.1,5.0,20,3,7,11,16,19,19,9,10,21,,,2.9,6.0,4.1,29.0,4.1,50.0,3.9,71.0,,,5.0,4.0,3.6,21.0,4.2,42.0,4.3,17.0,,,,,5.3,7.0,3.6,8.0,3.6,8.0,4.4,24.0,3.8,50.0
tt7236640,6.9,116,8.2,10.0,65,7,11,9,7,4,1,2,3,7,,,6.4,26.0,6.9,35.0,2.9,5.0,6.6,71.0,,,6.4,24.0,6.9,30.0,5.5,2.0,9.9,12.0,,,10.0,2.0,10.0,4.0,9.7,3.0,2.0,2.0,9.3,10.0,6.0,36.0
tt7237666,5.3,542,5.9,6.0,65,15,53,75,106,89,51,33,21,34,,,5.6,129.0,5.1,143.0,4.6,70.0,4.5,176.0,,,4.6,31.0,4.4,73.0,4.5,60.0,6.0,196.0,,,6.0,94.0,6.0,68.0,5.2,10.0,4.2,21.0,5.2,72.0,5.0,198.0
tt7238112,5.9,453,6.0,6.0,17,19,49,96,126,69,29,10,6,32,3.8,4.0,5.8,75.0,5.5,117.0,5.8,116.0,5.6,262.0,3.5,2.0,5.9,48.0,5.3,92.0,5.8,95.0,6.0,69.0,4.0,2.0,5.6,24.0,6.6,20.0,5.5,18.0,5.7,32.0,3.8,32.0,5.8,220.0
tt7238326,5.0,156,5.3,5.0,12,7,12,15,29,24,14,18,12,13,,,5.8,9.0,4.8,51.0,4.5,51.0,4.7,105.0,,,5.7,8.0,4.7,46.0,4.5,47.0,5.5,7.0,,,,,7.3,3.0,3.7,3.0,4.0,5.0,4.5,14.0,4.8,80.0
